Word,Count
general.impl.FileImpl#getRootDir,1
#INFORMATION_VALUE,1
\SessionSourceProvider.CURRENT_CONTAINER,\,1
supporting,1
general.Connection#getAddInfo4(),1
general.impl.ContainerImpl#isDeleted,1
becomes,1
FILL_PROXY,1
GeneralSwitch,1
application's,1
general.GeneralPackage#getFile_Suffix(),1
Composite,1
rsArray[2].toString().trim();,1
GeneralPackageImpl,1
\type,\,1
type#date#source#description#userrelevant,1
#SOFTWARE_TEST_PLAN,1
general.impl.FileFunctionStatusImpl#getSetOn,1
FileDao,1
general.GeneralPackage#getEvent_User(),1
connection.getProject(),1
\API,\,1
DaoFactory.eINSTANCE.createGenericDao();,1
general.Connection#getSource(),1
process,1
dao.DaoPackage#getGenericDao_PersistentClass(),1
general.impl.DataSourceImpl#getName,1
dao.DaoPackage#getGenericDao(),1
100};,1
disposing,1
sComment;,1
reads,1
{sandbox},1
populated,1
PROPERTY_NAME,1
general.GeneralPackage#getConnection_Modified(),1
general.impl.ConnectionImpl#getPartOf,1
name..,1
general.impl.FileFunctionStatusImpl#getFileFunctionStatusId,1
#getUserList(),1
=>,1
general.CheckInMilestone#getMilestone(),1
#HWSW_INTERFACE_SHEET,1
general.GeneralPackage#getContentObject_PartOf(),1
Member,1
saveDataToModel();,1
#ADDITIONAL,1
#I,1
#SW_INTEGRATION_TEST_REPORT_VALUE,1
session.clear();,1
general.User#getLastUsed(),1
createTableViewerColumn(String,1
general.GeneralPackage#getFile_ObjectName(),1
#setUserRelevant(boolean),1
\name="\Customer_Requirements_Specification"\\,1
GeneralFactory,1
Sat,1
modifyable,1
general.impl.FunctionImpl#getSnapshot,1
associations,1
general.UserList#getUsers(),1
general.impl.EventImpl#getDate,1
general.GeneralPackage#getFunction_FunctionId(),1
Save,1
general.Connection#getPartOf(),1
\"\\"\%userprofile%\\ccm71.ini\"\"\;\,1
\"\and\,1
paths,1
\\"\system-uuid\"\,\,1
general.impl.FileImpl#getCreationDate,1
[--[no]filterSubs],1
general.GeneralPackage#getSessionSatus_MksStatus(),1
general.impl.TaskImpl#getDescription,1
general.GeneralPackage#getDataSource_AddInfo3(),1
general.GeneralPackage#getFileFunctionStatus_Type(),1
Disable,1
general.GeneralPackage#getConnection_Password(),1
viewer's,1
#SW_INTEGRATION_TEST_SPECIFICATION_,1
#SW_ARCHITECTURE,1
general.GeneralPackage#getSnapshot_Via(),1
strictly,1
general.FileFunctionStatus},1
usual,1
settingsTable2),1
#CSAMPLE_VALUE,1
maybe,1
general.FileFunctionStatus#getOfFunction(),1
#setOwnerId(String),1
co.getObjectId());,1
errors,1
being,1
updates,1
own,1
general.GeneralPackage#getFolder(),1
teneo.jpa,1
#SW_TEST_SUMMARY_REPORT_,1
\btnModify.setText("\Rename"\);\,1
i++;,1
\"\from\,1
general.CheckInMilestone#getCheckInMilestoneId(),1
e.setDate(new,1
SESSION_FACTORY_EDEFAULT,1
Here,1
#TEST_PLAN,1
Review,1
<>,1
[(-S,1
titles,1
Iterator,1
continue,1
same..,1
folder.setLevel(0);,1
\1,\,1
item,1
\nameDescriptor,\,1
int[],1
snapshotTreeViewer.addFilter(new,1
\name="\SW_Requirements_Test_Report"\\,1
combo,1
general.GeneralPackage#getUserList(),1
removeFromFunction(,1
#SW_REQUIREMENTS,1
1);,1
getImage(Object,1
\style,\,1
\"\|getContext"\;\,1
#SOFTWARE_QUALITY_ASSURANCE_REPORT,1
\Event"\);\,1
#PROJECT_RISK_LIST,1
general.GeneralPackage#getContainer_AddInfo1(),1
general.GeneralFactory,1
general.FileFunctionStatus#getComment(),1
\name="\MISRA__LintCodeCheck_CheckList"\\,1
general.GeneralPackage#getFileType_Icon(),1
general.impl.ContentObjectImpl#getObjectId,1
Nicer,1
#setDatabase(String),1
viewerColumn;,1
Date().toString());,1
ImageDescriptor,1
Lets,1
general.FileType#getDescription(),1
general.GeneralPackage#getSnapshot_SnapshotId(),1
cpid,1
settingsTable.setLinesVisible(true);,1
general.File#getRootDir(),1
ConnectionImpl,1
id.equals(PROPERTY_NAME)),1
say,1
\"\Comment"\\,1
Date,1
\nameDescriptor.setCategory("\Snapshot"\);\,1
general.ContentObject#getLevel(),1
org.eclipse.ui.views.properties.IPropertySource#getPropertyDescriptors(),1
Instantiate,1
general.GeneralPackage#getFile_RootDir(),1
#G70,1
SnapshotDaoImpl,1
dao.GenericDao#getSession(),1
@throws,1
general.Event#getType(),1
org.eclipse.equinox.app.IApplication#stop(),1
g,1
session.saveOrUpdate(cvo.getFolder1());,1
Descriptors,1
\parent.getShell(),\,1
accept,1
#SW_UNIT_TEST_REPORT,1
#SC_PDP,1
general.impl.ContainerImpl#getAddInfo2,1
general.impl.SnapshotImpl#getVia,1
this);,1
Issue,1
\listDataType="\dao.List"\\,1
general.DataSource#getModified(),1
\'<em><b>Milestone</b></em>',\,1
'<em><b>Synergy</b></em>',1
[--quiet],1
hidden,1
wi.getModelType();,1
#CSAMPLE,1
New,1
plugins,1
general.impl.UserImpl#getUserId,1
callback,1
#SW_INTEGRATION_TEST_SPECIFICATION__VALUE,1
\session.load(co,\,1
#setPartOf(Snapshot),1
general.Function#isDeleted(),1
representing,1
earlier,1
general.SessionSatus#isMksStatus(),1
10),1
\field,\,1
settingsTable.setHeaderVisible(true);,1
'<em><b>Mks</b></em>',1
Selection,1
IconFactory.getInstance().getPPTIco();,1
sandbox,1
\:function"\)\,1
\{"\Property"\,\,1
\e.setType("\ERROR"\);\,1
small,1
Font,1
\name="\C_SAMPLE"\\,1
field.getName();,1
SessionSatus,1
session=,1
#MKS_SANDBOX_VALUE,1
\members,\,1
\--fields=ident,\,1
\name="\blank"\\,1
\"\org.hsqldb.jdbcDriver"\);\,1
#SOFTWARE_INTEGRATION_PLAN,1
defined,1
descriptions,1
general.GeneralPackage#getSessionSatus_DbStatus(),1
displayName,1
Boolean,1
IconFactory.getInstance().getHIco();,1
perform,1
general.CheckInMilestone#getFileStatus(),1
wi.getId();,1
#G40,1
\"\inner\,1
\order,\,1
\System.err.println("\--"\+cvo.getFile1().getName()+\,1
FunctionDao,1
[--port=number],1
easier,1
c:/Aurora_Program/bin/Libra/project.pj,1
ContentObjectImpl,1
LabelProvider(),1
#setVia(Connection),1
\name="\Requirements_Engineering_with_DOORS_yn"\\,1
takes,1
MinimizeToggle,1
advisor,1
general.Connection#getAddInfo3(),1
[(-N|--no)],1
#PROJECT_LINT_REPORT,1
CO2,1
DESCRIPTION,1
SESSION_EDEFAULT;,1
Color,1
--nopersist,1
#ASAMPLE,1
\import,\,1
general.SessionSatus#isDbStatus(),1
FFS,1
these,1
general.impl.SnapshotImpl#isDeleted,1
followed,1
passwords,1
co).list(),1
\ProgressBar(container,\,1
membertimestampOut,1
TESTING,1
TABLE!!,1
HashSet<String>();,1
indenting,1
gridData.grabExcessVerticalSpace,1
#setConnectionType(ConnectionType),1
general.GeneralPackage#getContentObject_Release(),1
2008,1
enabledActivities.add(id);,1
(exclusive,1
general.ContentObject#getPartOf(),1
HibernateUtil,1
viewerColumn,1
\System.out.println("\first\,1
variant,1
general.impl.UserListImpl#getUsers,1
general.GeneralPackage#getConnection_Username(),1
configurer.setShowPerspectiveBar(true);,1
previous,1
general.File#getSuffix(),1
source.txt,1
ContainerDaoImpl,1
Constructor,1
\.setParameter("\file"\,\,1
general.GeneralPackage#getConnection_Release(),1
\name="\SW_Metrics"\\,1
general.ContentObject#getName(),1
general.FileType#getFileTypeId(),1
gridData.horizontalAlignment,1
'<em>document,1
inbound,1
\e.setMessage("\test\,1
general.ContentObject#getFullName(),1
--lockrecord,1
settingsTable,1
general.impl.FunctionImpl#getFunctionId,1
IconFactory.getInstance().getImageIco();,1
dao.DaoPackage#getSnapshotDao(),1
general.impl.ContentObjectImpl#isDummy,1
).list();,1
\instanceClass="\java.util.Date"\\,1
nameOut,1
column;,1
general.FileFunctionStatus#getType(),1
general.Container#getName(),1
\"\D:/temp/Synergy_client7103/bin/ccm"\;\,1
Image}'s,1
\System.out.println("\--"\);\,1
column.setResizable(true);,1
Shell,1
#setOverallStatus(String),1
#BSAMPLE,1
!done),1
general.impl.TaskImpl#getCreated,1
\name="\SW_Project_Schedule"\\,1
#BSAMPLE_VALUE,1
\compareFile(file1,\,1
)session.createQuery(,1
general.GeneralPackage#getCheckInMilestone_CheckInMilestoneId(),1
\archive,\,1
GridData();,1
once,1
#MODEL_REVIEW_VALUE,1
AdaptableClass,1
general.File#getObjectName(),1
general.Connection},1
\stuff"\);\,1
general.ConnectionType},1
general.Connection#getRelease(),1
general.Folder#getRootDirectory(),1
/project,1
--persist,1
UserList,1
EMF,1
general.impl.UserImpl#getUsername,1
\name="\Project_Risk_List"\\,1
FileFunctionStatusDaoImpl,1
\.createFromString(DaoPackage.eINSTANCE.getSession(),\,1
requires,1
sorter,1
HIBERNATE_SESSION_FACTORY,1
#setDate(Date),1
\String,\,1
general.impl.FunctionImpl#getName,1
#SYSTEM_INTEGRATION_TEST_SPECIFICATION,1
general.impl.EventImpl#isUserRelevant,1
\"\'"\\,1
\string,\,1
multiStatus;,1
iterate,1
\name="\Additional"\\,1
FunctionDaoImpl,1
\adding,\,1
Java,1
general.File#getCreationDate(),1
List,1
DaoPackageImpl,1
.getActiveWorkbenchWindow(event).getWorkbench(),1
#SYSTEM_CONFIGURATION_MANAGEMENT_PLAN_VALUE,1
GeneralAdapterFactory,1
FolderDaoImpl,1
variable,1
\"\M:\\pmtqtools\\Synergy71\\Synergy_client7105\\bin\\ccm"\;\,1
\parent2,\,1
GeneralPackage#eINSTANCE},1
general.FileFunctionStatus#isRequired(),1
general.Container#getAddInfo3(),1
\errors!?!?"\,\,1
general.impl.UserImpl#getLastUsed,1
existed,1
expected,1
FolderImpl,1
#setUsers(EList),1
#CHANGE_MANAGEMENT_WITH_MKS_YN,1
#CHANGE_MANAGEMENT_REPORT_VALUE,1
\shared-subproject,\,1
EventType,1
Directory,1
general.impl.FileImpl#getObjectName,1
perm,1
\it,\,1
=directory],1
-S,1
#BLANK_VALUE,1
Put,1
Tree,1
sandbox|--sandbox=sandbox)],1
logger,1
c,1
general.Connection#getLastUsed(),1
Wrong,1
{member},1
\cf.\"\contentobject_objectid\"\\,1
#setSource(DataSource),1
\name="\na"\\,1
containerDao.update(SessionSourceProvider.CURRENT_CONTAINER);,1
System.out.println(dataStore.getMappingXML());,1
createSnapshotColumns(final,1
#SW_UNIT_TEST_SPECIFICATION_,1
<em>Image</em>}',1
placeholder,1
eenum.getELiterals().get((Integer)element).getLiteral();,1
\"\);\,1
((Function)function).getFunctionId());,1
folders1,1
general.impl.ContentObjectImpl#getName,1
general.FileFunctionStatus#getReviewed(),1
{locker},1
settingsTable;,1
space,1
general.GeneralPackage#getFunction_Modified(),1
#MKS_SANDBOX,1
\name="\SW_Integration_Test_Specification_"\\,1
general.impl.ContentObjectImpl#getPartOf,1
fileDao.create(file);,1
general.GeneralPackage#getMilestone(),1
\"\function"\\,1
\instanceClass="\java.util.List"\\,1
#getFolder(),1
general.impl.ContainerImpl#getContainerId,1
\Type,\,1
übersprungen,1
#LESSONS_LEARNED__VALUE,1
general.GeneralPackage#getUser_Email(),1
general.impl.FileFunctionStatusImpl#isRequired,1
DaoFactory.eINSTANCE.createContentObjectDao();,1
general.ContentObject#getModfiedDate(),1
#setRequired(boolean),1
general.impl.ConnectionImpl#getAddInfo2,1
:mother,1
general.FileFunctionStatus#getConfigurationManagement(),1
problem..,1
HibernateUtilImpl.getSessionFactoryEdefault().openSession();,1
\TableViewer(parent,\,1
#setMessage(String),1
\"\"\);\,1
\"\value"\};\,1
\name="\Test_Plan"\\,1
control,1
[:width],1
settingsTableViewer.setContentProvider(new,1
#WARNING,1
recursive,1
general.impl.EventImpl#getSource,1
\banner,\,1
IPropertyDescriptor[],1
loaded,1
#CONFIGURATION_MANAGEMENT_PLAN_VALUE,1
file1,1
Actions,1
#SYSTEM_REQUIREMENTS_SPECIFICATION,1
\makeActions,\,1
general.GeneralPackage#getContainer_Deleted(),1
myCmd.addOption(,1
rootDir,1
\Date,\,1
general.Connection#getConnectionType(),1
\pool,\,1
1.4,1
ConnectionDao,1
general.impl.ContentObjectImpl#getRelease,1
DataSource,1
SessionSourceProvider.CURRENT_FUNCTION),1
allowed,1
folderDao.update(root);,1
\name="\Model_Review"\\,1
08:59:39#Dao#error,1
lazy,1
general.GeneralPackage#getSnapshot_Comment(),1
general.Function#getModified(),1
fills,1
java.util.List<Snapshot>,1
general.GeneralPackage#getConnection_ConnectionId(),1
\name="\System_Requirements_Specification"\\,1
general.GeneralPackage#getFunction_Created(),1
MouseAdapter(),1
creationcpid,1
Specify,1
Fill,1
org.eclipse.equinox.app.IApplication#start(org.eclipse.equinox.app.IApplicationContext),1
general.GeneralPackage#getSessionSatus(),1
general.GeneralPackage#getFileFunctionStatus(),1
DaoFactory,1
.getActivitySupport();,1
#G80_VALUE,1
option,1
tables,1
Information:,1
general.User#getUsername(),1
general.GeneralPackage#getContainer_Created(),1
general.impl.UserImpl#getEmail,1
#O,1
providing,1
openFile(file1);,1
#G80,1
org.eclipse.jface.viewers.ISelectionChangedListener#selectionChanged(org.eclipse.jface.viewers.SelectionChangedEvent),1
persit,1
#setDummy(boolean),1
Initializes,1
((ContentObject)file).getObjectId());,1
HELPER,1
dao.DaoPackage#getGenericDao_Session(),1
Plugin,1
general.Milestone},1
16:20:20,1
ContainerDao,1
(HIGH,1
FileType,1
general.GeneralPackage#getTask_Description(),1
\and,\,1
level,1
SessionSatusImpl,1
settingsTableViewer;,1
systemColorID,1
general.GeneralPackage#getCheckInMilestone(),1
#INFORMATION,1
\instanceClass="\org.hibernate.SessionFactory"\\,1
(container.getName().equals(text.getText())),1
lowest,1
[--projectRevision=rev],1
\("\.c"\):\,1
baseFont,1
[--forceConfirm=[yes|no]],1
sorting,1
TaskImpl,1
IconFactory.getInstance().getPdfIco();,1
updated,1
session.merge(co);,1
DataSourceImpl,1
join..,1
\dataType="\dao.User"\\,1
e.setUserRelevant(true);,1
general.GeneralPackage#getTask_Created(),1
PROPERTY_COMMENT,1
createSettingsViewer(Composite,1
